frequency,real_part,imag_part,amplitude
0.435546875,0.00407088927689396,-3.87371883701915e-16,7.95095561893352e-06
0.4375,0.00406080519490899,-2.94902990916057e-17,7.93126014630661e-06
0.439453125,0.00405106319295579,2.80699942456497e-15,7.91223279874178e-06
0.44140625,0.00404166016795706,1.32543715586353e-15,7.89386751554113e-06
0.443359375,0.00403259313520236,8.5868812060852e-16,7.8761584671921e-06
0.4453125,0.00402385922632278,2.86663054405167e-15,7.85910005141169e-06
0.447265625,0.00401545568732399,1.40078920685127e-15,7.84268688930467e-06
0.44921875,0.00400737987671147,1.30971622436249e-16,7.8269138217021e-06
0.451171875,0.00399962926371274,3.50587614494913e-15,7.81177590568894e-06
0.453125,0.00399220142656188,7.45844358496228e-15,7.79726841125368e-06
0.455078125,0.00398509405084352,3.96471050434499e-15,7.78338681805375e-06
0.45703125,0.00397830492798551,-6.41847686111419e-17,7.7701268124717e-06
0.458984375,0.00397183195376989,7.58074159001865e-16,7.75748428470682e-06
0.4609375,0.00396567312692819,4.49293380277993e-16,7.74545532603163e-06
0.462890625,0.00395982654782201,7.6067624421583e-16,7.73403622621486e-06
0.46484375,0.00395429041717552,8.86877377093143e-16,7.72322347104593e-06
0.466796875,0.00394906303489931,2.18477579777554e-15,7.71301374003771e-06
0.46875,0.00394414279896882,-2.53269627492613e-16,7.70340390423598e-06
0.470703125,0.00393952820438573,2.15105711021124e-16,7.69439102419088e-06
0.47265625,0.00393521784217893,-2.67147415300428e-16,7.68597234800572e-06
0.474609375,0.00393121039849598,3.19189119579733e-16,7.67814530956245e-06
0.4765625,0.00392750465374703,7.33788030338189e-16,7.67090752684966e-06
0.478515625,0.00392409948180844,3.95516952522712e-16,7.66425680040711e-06
0.48046875,0.00392099384929778,2.25514051876985e-16,7.65819111190973e-06
0.482421875,0.00391818681490852,-4.44089209850063e-16,7.6527086228682e-06
0.484375,0.00391567752879163,-2.56739074444567e-15,7.64780767342115e-06
0.486328125,0.00391346523202185,-1.00440489259057e-15,7.64348678129268e-06
0.48828125,0.00391154925609882,-7.59808882477842e-16,7.63974464081801e-06
0.490234375,0.00390992902251819,-7.42461647718073e-16,7.63658012210584e-06
0.4921875,0.00390860404241034,-1.62370117351429e-15,7.63399227033269e-06
0.494140625,0.00390757391621932,-2.38004060904018e-15,7.63198030511586e-06
0.49609375,0.00390683833347794,-5.63438184997267e-15,7.63054362007409e-06
0.498046875,0.00390639707284635,-2.06501482580279e-14,7.62968178290302e-06
