x,f_x,fourier_series,fft_restored,error_series,error_fft
-2.82743338823081,0.81,0.80966922112425,0.810355377197265,0.000330778875750393,0.000355377197265416
-2.82429179557722,0.808201,0.808061774206974,0.808558113098145,0.000139225793026165,0.000357113098145012
-2.82115020292363,0.806404,0.806453548549908,0.80676271057129,4.95485499083514e-05,0.000358710571290222
-2.81800861027004,0.804609,0.80484378999404,0.804973243713379,0.000234789994039808,0.000364243713379064
-2.81486701761645,0.802816,0.803231773399797,0.803183776855468,0.00041577339979737,0.000367776855468294
-2.81172542496286,0.801025,0.801616804929376,0.801394309997557,0.000591804929376383,0.000369309997557243
-2.80858383230927,0.799236,0.79999822417142,0.799607376098631,0.000762224171420134,0.000371376098631249
-2.80544223965569,0.797449,0.798375406103095,0.797825706481933,0.000926406103095023,0.000376706481932554
-2.8023006470021,0.795664,0.796747762885224,0.796044036865234,0.00108376288522372,0.000380036865233913
-2.79915905434851,0.793881,0.795114745486744,0.794262367248535,0.00123374548674426,0.000381367248535325
-2.79601746169492,0.7921,0.79347584513541,0.792483901977539,0.00137584513541011,0.000383901977539014
-2.79287586904133,0.790321,0.791830594592271,0.79071002960205,0.00150959459227096,0.000389029602050228
-2.78973427638774,0.788544,0.790178569248117,0.788936157226561,0.00163456924811656,0.000392157226561163
-2.78659268373415,0.786769,0.788519388040701,0.787162284851072,0.0017503880407006,0.000393284851072262
-2.78345109108056,0.784996,0.786852714192199,0.785392288208006,0.00185671419219946,0.000396288208005746
-2.78030949842697,0.783225,0.785178255766991,0.783626213073729,0.00195325576699101,0.000401213073729534
-2.77716790577338,0.781456,0.783495766050463,0.781860137939453,0.0020397660504633,0.000404137939453153
-2.77402631311979,0.779689,0.781805043750182,0.780094062805177,0.00211604375018215,0.000405062805176826
-2.7708847204662,0.777924,0.780105933021353,0.77833253479004,0.00218193302135294,0.000408534790039994
-2.76774312781261,0.776161,0.778398323319096,0.776574256896973,0.00223732331909621,0.000413256896972802
-2.76460153515902,0.7744,0.776682149080654,0.774815979003906,0.00228214908065394,0.000415979003905775
